NO,주소2(동),단지명,전용면적(㎡),평수,계약년월,계약년,계약월,계약일,거래금액(만원),층,건축년도,도로명
550,퇴계동,퇴계우성,84.933,25.6922325,202502,2025,2,22,24000,16,1999,국사봉길 7
551,후평동,주공5,39.69,12.006225,202502,2025,2,22,10700,4,1989,후만로 15
552,퇴계동,뜨란채,84.94,25.69435,202502,2025,2,22,28900,8,2006,승지골길16번길 47
553,석사동,현진에버빌2차,91.36,27.6364,202502,2025,2,22,38500,6,2005,지석로 67
554,효자동,현진에버빌3차,104.151,31.5056775,202502,2025,2,22,43000,2,2014,춘천로 120
555,근화동,신성미소지움,84.97,25.703425,202502,2025,2,22,33700,13,2007,근화길15번길 26
556,석사동,휴먼타운,69.36,20.9814,202502,2025,2,22,18500,1,2002,지석로 29
557,동내면,부영3차,59.8404,18.101721,202502,2025,2,22,20950,14,2003,춘천순환로94번길 12
558,후평동,춘천일성트루엘더퍼스트,84.955,25.6988875,202502,2025,2,22,43500,7,2018,백령로 215
559,퇴계동,이편한세상춘천한숲시티,74.6822,22.5913655,202502,2025,2,22,46200,7,2019,안마산로 133
560,퇴계동,그린타운삼익코오롱,99.99,30.246975,202502,2025,2,21,18400,9,1994,춘주로 174
561,신북읍,소양강양우내안애,38.1055,11.52691375,202502,2025,2,21,7900,2,2012,신샘밭로 733
562,약사동,춘천롯데캐슬위너클래스,73.3606,22.1915815,202502,2025,2,21,53800,12,2024,방송길 41
563,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202502,2025,2,21,58600,36,2015,방송길 70
564,사농동,춘천뉴시티코아루,84.9808,25.706692,202502,2025,2,21,25400,1,2013,영서로 2922
565,동면,대동다:숲아파트,84.6937,25.61984425,202502,2025,2,21,28500,11,2008,후석로326번길 63
566,사농동,롯데캐슬2단지,84.99,25.709475,202502,2025,2,21,26500,15,2008,마장길 60
567,퇴계동,이편한세상춘천한숲시티,114.5036,34.637339,202502,2025,2,21,78500,18,2019,안마산로 133
568,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,21,18450,13,1998,퇴계로 242
569,석사동,삼익2,73.34,22.18535,202502,2025,2,20,16900,11,1991,공지로 69-9
570,신북읍,춘천해강,59.96,18.1379,202502,2025,2,20,8500,12,1997,상천2길 52
571,효자동,낙원,82.44,24.9381,202502,2025,2,20,11500,4,1989,춘천로138번길 16
572,후평동,석사2,37.67,11.395175,202502,2025,2,20,8950,9,1995,후석로228번길 24
573,삼천동,춘천파크자이,84.9693,25.70321325,202502,2025,2,20,56000,29,2020,스포츠타운길 460
574,석사동,삼익2,84.36,25.5189,202502,2025,2,20,16500,4,1991,공지로 69-9
575,석사동,현진에버빌2차,84.96,25.7004,202502,2025,2,20,36500,8,2005,지석로 67
576,퇴계동,퇴계2주공,59.99,18.146975,202502,2025,2,19,16700,1,1999,퇴계로 168
577,우두동,롯데인벤스,73.8,22.3245,202502,2025,2,19,23000,5,2006,충열로 29
578,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,19,15400,1,1998,퇴계로 242
579,후평동,봉의,41.514,12.557985,202502,2025,2,19,5500,2,1975,후석로441번길 40
580,석사동,석사부영,49.92,15.1008,202502,2025,2,19,12700,11,1998,우석로101번길 83
581,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202502,2025,2,19,50500,4,2015,방송길 70
582,동내면,부영3차,59.8404,18.101721,202502,2025,2,19,20500,12,2003,춘천순환로94번길 12
583,후평동,크로바아파트,33.885,10.2502125,202502,2025,2,19,4400,2,1982,춘천로281번길 15
584,소양로2가,e편한세상춘천,84.885,25.6777125,202502,2025,2,19,34000,2,2014,서부대성로 33
585,사농동,롯데캐슬1단지,84.97,25.703425,202502,2025,2,19,26300,7,2008,마장길 58
586,후평동,후평현대2차,71.636,21.66989,202502,2025,2,19,15500,4,1990,후석로326번길 13
587,온의동,온의롯데캐슬스카이클래스,125.709,38.0269725,202502,2025,2,19,80500,13,2015,방송길 70
588,퇴계동,휴먼시아남춘천1단지,101.87,30.815675,202502,2025,2,18,44000,10,2011,남춘천새길 11
589,퇴계동,한주,59.82,18.09555,202502,2025,2,18,15300,3,1993,안마산로 217
590,우두동,롯데인벤스,84.93,25.691325,202502,2025,2,18,29000,11,2006,충열로 29
591,동내면,부영2차,84.9763,25.70533075,202502,2025,2,18,24000,9,2003,춘천순환로94번길 12
592,후평동,세경4차,50.4,15.246,202502,2025,2,18,8300,3,1994,세실로 173
593,후평동,춘천더샵,53.4088,16.156162,202502,2025,2,18,25500,8,2008,후석로 325
594,석사동,휴먼타운,84.89,25.679225,202502,2025,2,18,29300,1,2002,지석로 29
595,사농동,롯데캐슬2단지,84.99,25.709475,202502,2025,2,18,30000,5,2008,마장길 60
596,퇴계동,퇴계2주공,49.62,15.01005,202502,2025,2,18,14535,15,1999,퇴계로 168
597,석사동,휴먼타운,84.89,25.679225,202502,2025,2,18,24500,12,2002,지석로 29
598,퇴계동,퇴계2주공,59.99,18.146975,202502,2025,2,18,18400,15,1999,퇴계로 168
599,석사동,두산,59.97,18.140925,202502,2025,2,18,17000,5,1997,후석로186번길 25
600,석사동,현진에버빌2차,91.36,27.6364,202502,2025,2,18,42700,13,2005,지석로 67
601,동면,두산위브,84.988,25.70887,202502,2025,2,18,30000,7,2008,삭주로 231
602,퇴계동,퇴계주공6차,59.83,18.098575,202502,2025,2,17,22800,12,2002,지석로 64
603,석사동,석사부영,59.76,18.0774,202502,2025,2,17,13500,14,1998,우석로101번길 83
604,온의동,온의금호1차,72.24,21.8526,202502,2025,2,17,20150,8,1990,스포츠타운길 535
605,후평동,춘천일성트루엘더퍼스트,59.958,18.137295,202502,2025,2,17,30600,16,2018,백령로 215
606,퇴계동,뜨란채,84.94,25.69435,202502,2025,2,17,28800,13,2006,승지골길16번길 47
607,후평동,춘천후평우미린뉴시티,77.752,23.51998,202502,2025,2,17,41200,13,2021,보안길 36
608,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,17,18500,16,1998,퇴계로 242
609,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,17,18000,11,1998,퇴계로 242
610,퇴계동,퇴계이안,84.9877,25.70877925,202502,2025,2,17,36300,3,2007,영서로 2169
611,우두동,춘천파크에뷰,84.83,25.661075,202502,2025,2,17,36000,6,2020,우두1길 129
612,퇴계동,퇴계현대1차,84.99,25.709475,202502,2025,2,16,19500,15,1994,춘주로 162
613,석사동,석사극동,84.96,25.7004,202502,2025,2,16,15000,9,1992,공지로 43
614,퇴계동,퇴계주공6차,59.83,18.098575,202502,2025,2,15,21500,15,2002,지석로 64
615,후평동,춘천일성트루엘더퍼스트,84.995,25.7109875,202502,2025,2,15,41500,17,2018,백령로 215
616,퇴계동,그린타운삼익코오롱,99.99,30.246975,202502,2025,2,15,21000,3,1994,춘주로 174
617,퇴계동,퇴계현대2차,59.76,18.0774,202502,2025,2,15,14800,9,1994,행촌로 14
618,석사동,현진에버빌2차,91.36,27.6364,202502,2025,2,15,39500,14,2005,지석로 67
619,퇴계동,금호2차,84.6,25.5915,202502,2025,2,15,19900,11,1993,안마산로 214
620,석사동,진흥,59.15,17.892875,202502,2025,2,15,16600,7,1997,후석로186번길 9
621,근화동,신성미소지움,59.92,18.1258,202502,2025,2,15,25800,10,2007,근화길15번길 26
622,퇴계동,퇴계2주공,49.62,15.01005,202502,2025,2,15,16050,5,1999,퇴계로 168
623,사농동,춘천뉴시티코아루,84.9808,25.706692,202502,2025,2,15,26500,6,2013,영서로 2922
624,퇴계동,이편한세상춘천한숲시티,84.8462,25.6659755,202502,2025,2,15,57000,29,2019,안마산로 133
625,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,15,18700,14,1998,퇴계로 242
626,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202502,2025,2,14,32500,10,2018,백령로 215
627,온의동,춘천센트럴파크푸르지오,74.8802,22.6512605,202502,2025,2,14,48700,11,2021,스포츠타운길 501
628,약사동,춘천롯데캐슬위너클래스,84.5453,25.57495325,202502,2025,2,14,60000,13,2024,방송길 41
629,동면,두산위브,84.968,25.70282,202502,2025,2,14,28500,5,2008,삭주로 231
630,사농동,롯데캐슬1단지,84.97,25.703425,202502,2025,2,14,25000,12,2008,마장길 58
631,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202502,2025,2,14,56000,3,2019,안마산로 133
632,칠전동,칠전2차대우,84.9583,25.69988575,202502,2025,2,14,20500,4,2002,칠전서길 15-2
633,약사동,춘천롯데캐슬위너클래스,84.5453,25.57495325,202502,2025,2,14,52800,9,2024,방송길 41
634,후평동,세경3차아파트,49.68,15.0282,202502,2025,2,14,8700,9,1991,삭주로 125
635,퇴계동,중앙하이츠빌1단지,84.8905,25.67937625,202502,2025,2,13,29100,8,2006,영서로2141번길 33
636,효자동,공무원,70,21.175,202502,2025,2,13,10000,3,1971,공지로 361
637,퇴계동,그린타운삼익코오롱,99.99,30.246975,202502,2025,2,13,22200,8,1994,춘주로 174
638,동면,두산위브,84.988,25.70887,202502,2025,2,13,26500,7,2008,삭주로 231
639,온의동,춘천센트럴타워푸르지오,99.8636,30.208739,202502,2025,2,13,81000,11,2022,방송길 77
640,효자동,동보,37.2,11.253,202502,2025,2,13,7900,6,1999,공지로200번길 13
641,석사동,휴먼타운,84.89,25.679225,202502,2025,2,12,24300,8,2002,지석로 29
642,후평동,춘천더샵,53.4088,16.156162,202502,2025,2,12,24750,14,2008,후석로 325
643,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,12,19000,13,1998,퇴계로 242
644,석사동,휴먼타운,84.89,25.679225,202502,2025,2,12,24500,11,2002,지석로 29
645,퇴계동,유승한내들,84.9561,25.69922025,202502,2025,2,12,33000,10,2006,퇴계로 108
646,효자동,동보,28.38,8.58495,202502,2025,2,12,5450,7,1999,공지로200번길 13
647,퇴계동,쌍용스윗닷홈,84.879,25.6758975,202502,2025,2,12,36000,23,2005,춘주로 176-22
648,후평동,석사2,58.14,17.58735,202502,2025,2,11,12600,5,1995,후석로228번길 24
649,동면,한일유앤아이,84.9925,25.71023125,202502,2025,2,11,24700,11,2006,만천로 107
650,칠전동,대우,60,18.15,202502,2025,2,11,15200,5,1999,옛경춘로 492
651,우두동,롯데인벤스,84.93,25.691325,202502,2025,2,11,26500,5,2006,충열로 29
652,온의동,춘천센트럴파크푸르지오,74.8802,22.6512605,202502,2025,2,11,48350,21,2021,스포츠타운길 501
653,퇴계동,한주,134.43,40.665075,202502,2025,2,11,20000,7,1993,안마산로 217
654,퇴계동,중앙하이츠빌1단지,84.8905,25.67937625,202502,2025,2,11,30200,9,2006,영서로2141번길 33
655,동내면,부영2차,84.9763,25.70533075,202502,2025,2,11,26500,6,2003,춘천순환로94번길 12
656,퇴계동,퇴계2주공,59.99,18.146975,202502,2025,2,11,17000,4,1999,퇴계로 168
657,석사동,삼익2,73.34,22.18535,202502,2025,2,10,15500,15,1991,공지로 69-9
658,석사동,세경5차,48.93,14.801325,202502,2025,2,10,12000,3,1999,남춘천새길 42
659,효자동,현진에버빌3차,84.914,25.686485,202502,2025,2,10,33000,2,2014,춘천로 120
660,신북읍,춘천해강,59.96,18.1379,202502,2025,2,10,9200,9,1997,상천2길 52
661,퇴계동,금호2차,59.82,18.09555,202502,2025,2,10,16750,10,1993,안마산로 214
662,석사동,현대,99.921,30.2261025,202502,2025,2,10,28000,12,1998,퇴계로 220-20
663,퇴계동,퇴계이안,84.9877,25.70877925,202502,2025,2,10,35300,17,2007,영서로 2169
664,동면,춘천장학아이파크,84.9428,25.695197,202502,2025,2,10,34800,12,2012,만천로 242
665,석사동,휴먼타운,84.89,25.679225,202502,2025,2,10,27000,5,2002,지석로 29
666,퇴계동,퇴계2주공,49.79,15.061475,202502,2025,2,10,16000,15,1999,퇴계로 168
667,후평동,춘천후평우미린뉴시티,77.752,23.51998,202502,2025,2,10,39300,5,2021,보안길 36
668,석사동,청구,59.965,18.1394125,202502,2025,2,10,17000,12,1997,서부대성로 332
669,후평동,에리트,63.396,19.17729,202502,2025,2,10,13200,3,1981,삭주로 89-7
670,후평동,주공5,39.69,12.006225,202502,2025,2,10,10500,2,1989,후만로 15
671,동내면,현대성우오스타,84.99,25.709475,202502,2025,2,10,36200,15,2009,춘천순환로 93
672,소양로2가,e편한세상춘천,84.885,25.6777125,202502,2025,2,9,38000,5,2014,서부대성로 33
673,후평동,춘천후평우미린뉴시티,77.752,23.51998,202502,2025,2,9,40000,18,2021,보안길 36
674,동면,한일유앤아이,84.9925,25.71023125,202502,2025,2,9,26100,13,2006,만천로 107
675,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,9,18300,12,1998,퇴계로 242
676,동면,춘천KCC스위첸,119.72,36.2153,202502,2025,2,9,34000,12,2009,만천로 69
677,우두동,강변코아루,83.862,25.368255,202502,2025,2,8,24000,5,2007,새청말길 26
678,동면,춘천장학아이파크,84.9428,25.695197,202502,2025,2,8,42000,15,2012,만천로 242
679,온의동,한주,71.475,21.6211875,202502,2025,2,8,16500,2,1995,스포츠타운길 528-12
680,사농동,춘천뉴시티코아루,84.9808,25.706692,202502,2025,2,8,27500,12,2013,영서로 2922
681,후평동,세경3차아파트,49.68,15.0282,202502,2025,2,8,7700,13,1991,삭주로 125
682,후평동,춘천후평우미린뉴시티,77.752,23.51998,202502,2025,2,8,40700,15,2021,보안길 36
683,석사동,현대,182.848,55.31152,202502,2025,2,8,33500,14,1998,퇴계로 220-20
684,약사동,춘천롯데캐슬위너클래스,84.5453,25.57495325,202502,2025,2,8,58700,27,2024,방송길 41
685,온의동,춘천센트럴타워푸르지오,84.9894,25.7092935,202502,2025,2,8,75000,32,2022,방송길 77
686,후평동,대우아파트,76.37,23.101925,202502,2025,2,8,12700,5,1991,후만로126번길 31
687,동면,춘천장학아이파크,119.9166,36.2747715,202502,2025,2,8,44500,11,2012,만천로 242
688,퇴계동,이편한세상춘천한숲시티,84.8462,25.6659755,202502,2025,2,8,57300,19,2019,안마산로 133
689,후평동,춘천후평우미린뉴시티,84.995,25.7109875,202502,2025,2,8,47000,14,2021,보안길 36
690,근화동,신성미소지움,84.97,25.703425,202502,2025,2,8,32800,1,2007,근화길15번길 26
691,퇴계동,금호2차,116.94,35.37435,202502,2025,2,8,22700,8,1993,안마산로 214
692,퇴계동,퇴계현대2차,59.76,18.0774,202502,2025,2,8,13400,5,1994,행촌로 14
693,칠전동,칠전2차대우,84.9583,25.69988575,202502,2025,2,8,21800,4,2002,칠전서길 15-2
694,퇴계동,퇴계주공6차,59.92,18.1258,202502,2025,2,8,22650,9,2002,지석로 64
